Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
武器,2,26,6.8,3.603,4.316,1,0.104,0
喜欢,2,24,5.5,3.304,3.287,1,0.104,0
下坠,2,23,6.8,4.176,3.588,1,0.104,-1
先笑为敬,4,18,7.9,3.503,3.078,1,0.104,1
香锅,2,20,6.6,3.122,3.122,1,0.104,-1
笑死,2,18,5.5,3.684,2.614,1,0.104,1
笑笑,2,29,4.8,4.625,4.444,1,0.104,0
要素过多,4,20,5.9,2.522,2.922,1,0.104,1
艺术,2,18,6.3,3.086,3.684,1,0.104,0
英文,2,18,5.9,3.17,2.363,1,0.104,0
硬币,2,25,6.1,3.289,3.778,1,0.104,1
原唱,2,24,6.1,2.475,3.653,1,0.104,1
原曲,2,19,6.6,3.932,3.011,1,0.104,1
章鱼哥,3,60,5.9,4.715,4.748,1,0.104,1
诸葛,2,25,8.2,4.324,2.032,1,0.104,1
自己,2,20,6.7,3.322,3.322,1,0.104,0
最后亿遍,4,23,5.9,3.936,3.816,1,0.104,1
0,3,85,5.3,2.352,2.378,1,0.103,-1
6666,4,21,4.9,2.81,2.715,1,0.103,1
b站,2,18,6.3,3.197,3.414,1,0.103,1
b站方文山,5,23,5.7,3.849,3.845,1,0.103,-1
jojo,4,22,4.3,4.027,4.369,1,0.103,1
the,3,32,5.7,3.528,3.249,1,0.103,-1
up主,3,28,5.7,4.593,4.423,1,0.103,1
暗黑,2,25,4.5,4.084,2.449,1,0.103,1
白嫖失败,4,16,5.7,2.647,3.031,1,0.103,1
波澜,2,29,7.8,4.087,3.105,1,0.103,1
波澜哥,3,26,6.1,4.316,3.686,1,0.103,1
川宝不哭,4,16,4.4,2.375,2.092,1,0.103,-1
大家,2,26,4.5,4.364,2.961,1,0.103,0
大家,2,20,4.5,3.822,3.884,1,0.103,0
弹幕,2,22,6.8,3.716,3.475,1,0.103,1
等你,2,16,4.6,2.022,2.608,1,0.103,-1
还是,2,16,4.6,3.375,3.375,1,0.103,0
好活,2,19,5,3.827,2.394,1,0.103,-1
后面的小哥,5,20,5.3,3.984,2.071,1,0.103,-1
极乐净土,4,26,6.5,3.504,4.056,1,0.103,1
加油,2,16,7.4,2.781,2.772,1,0.103,1
加油,2,45,6,3.367,4.407,1,0.103,1
讲究,2,18,8.4,3.725,3.725,1,0.103,0
就进来了,4,26,5,2.565,3.84,1,0.103,-1
剧情,2,16,7.3,3.578,3.578,1,0.103,0
看了采访,4,21,4.7,3.939,2.908,1,0.103,-1
老子,2,52,5.2,2.331,2.958,1,0.103,0
马化腾,3,16,5.9,3.875,3.75,1,0.103,1
没有,2,49,4.4,4.096,2.376,1,0.103,0
每天亿遍,4,25,5.6,4.164,4.294,1,0.103,1
前排,2,16,7.1,3.453,3.75,1,0.103,-1
三档,2,26,5.6,3.994,4.104,1,0.103,-1
上香,2,67,6.6,3.798,4.162,1,0.103,1
什么,2,21,5.9,2.548,3.649,1,0.103,0
什么,2,16,6.6,2.061,3.703,1,0.103,0
视频,2,27,7.7,2.665,3.421,1,0.103,1
太虚剑意,4,16,5.8,2.774,2.305,1,0.103,-1
玩意,2,28,5.1,2.011,3.503,1,0.103,0
为什么,3,18,6.2,3.059,3.239,1,0.103,0
味道很奇妙,5,25,5.5,4.019,3.343,1,0.103,-1
我觉得,3,20,4.3,3.784,3.209,1,0.103,-1
捂着鞭,3,16,6.2,3.375,3.453,1,0.103,-1
系列,2,26,8.9,3.2,4.085,1,0.103,0
下面那个,4,26,4.1,3.917,2.773,1,0.103,-1
小破站真好,5,26,5.6,2.847,4.547,1,0.103,-1
押韵鬼才,4,25,5.5,4.294,4.164,1,0.103,1
已经,2,18,7.5,3.392,3.281,1,0.103,0
亿遍,2,18,6.7,2.324,3.725,1,0.103,-1
英语字幕,4,16,5.5,3.5,3.375,1,0.103,-1
永远滴神,4,67,5.8,3.458,3.373,1,0.103,1
有点,2,76,4,5.449,4.453,1,0.103,0
原曲,2,20,6.6,3.266,3.884,1,0.103,1
再见,2,25,6.1,2.512,4.183,1,0.103,0
怎么,2,16,7.1,3.625,3.578,1,0.103,0
张杰,2,26,8.3,4.104,3.608,1,0.103,-1
直接,2,16,6.5,3.078,2.549,1,0.103,0
致敬,2,25,6.1,3.974,3.042,1,0.103,1
字幕君,3,25,5.8,2.912,4.103,1,0.103,1
最后亿遍,4,26,5.3,4.364,3.95,1,0.103,1
95,2,20,5,3.484,2.595,1,0.102,-1
5宝,2,21,4.6,2.006,2.928,1,0.102,-1
doge,4,20,5.7,4.022,3.822,1,0.102,1
ji,2,29,5.8,3.302,2.208,1,0.102,-1
papy,4,91,5.8,5.537,3.919,1,0.102,-1
哎呀,2,18,6.1,2.837,2.056,1,0.102,0
八仙过海,4,23,5.6,4.176,4.023,1,0.102,1
北京烤鸭,4,20,6.8,2.361,3.002,1,0.102,-1
崩三,2,20,4.9,3.141,3.922,1,0.102,-1
冰刀,2,20,4.4,3.004,3.541,1,0.102,-1
此乃,2,27,5.3,3.838,2.455,1,0.102,-1
此生眷恋,4,20,8.1,3.241,3.241,1,0.102,-1
打折,2,33,5.3,4.741,3.891,1,0.102,-1
大司命,3,20,4.2,2.522,2.559,1,0.102,-1
带制作,3,31,6.8,4.325,4.672,1,0.102,1
弹幕,2,26,6.3,3.58,3.579,1,0.102,1
弹幕,2,20,7.3,3.922,4.222,1,0.102,1
的声音,3,37,4.1,2.662,4.52,1,0.102,-1
东西,2,20,6.4,2.119,4.022,1,0.102,0
都没,2,20,5.1,3.546,2.219,1,0.102,-1
耳机党,3,37,7.6,4.247,2.816,1,0.102,1
粉丝,2,23,6.7,3.849,3.495,1,0.102,1
符华,2,20,6.9,2.423,3.146,1,0.102,-1
负能量,3,26,6.2,3.454,4.177,1,0.102,1
感觉,2,28,6.8,3.963,4.352,1,0.102,0
怪好听的,4,30,4.5,2.342,3.037,1,0.102,-1
观海,2,18,7.3,2.213,3.614,1,0.102,-1
鬼切啊啊啊,5,21,4.3,3.309,2.102,1,0.102,-1
好评,2,20,5.3,3.341,3.504,1,0.102,0
火影忍者,4,26,5.4,4.316,4.177,1,0.102,-1
记忆裂痕,4,20,9.1,3.422,3.166,1,0.102,-1
剑盾,2,41,4.4,4.383,3.995,1,0.102,-1
降临,2,31,7.3,2.353,4.761,1,0.102,0
进入直播间,5,30,7.1,3.76,2.795,1,0.102,1
禁咒,2,27,8,2.899,2.005,1,0.102,-1
精二卢天使,5,32,5.8,4.578,4.726,1,0.102,-1
竟然,2,30,6,2.161,3.106,1,0.102,0
觉得,2,18,5.7,3.414,2.858,1,0.102,0
开头见,3,22,5.2,4.061,4.005,1,0.102,1
看简介,3,20,5.6,3.322,3.284,1,0.102,-1
可爱,2,37,5.2,2.107,3.544,1,0.102,0
空无之匙,4,20,6.7,2.081,2.884,1,0.102,-1
坤坤,2,20,4.6,3.684,3.541,1,0.102,1
泪目,2,18,8,3.086,3.572,1,0.102,1
李隆基,3,27,6.1,2.636,3.496,1,0.102,-1
两仪式,3,20,7.6,2.559,3.004,1,0.102,-1
领袖,2,18,7.5,3.414,3.684,1,0.102,0
留名,2,18,6.8,2.105,2.585,1,0.102,1
那就是,3,37,4.9,4.229,3.619,1,0.102,-1
难受啊马飞,5,20,6.6,3.584,3.784,1,0.102,-1
你们,2,18,4.1,3.837,3.948,1,0.102,0
起来,2,20,5.2,3.104,3.304,1,0.102,0
前二十,3,27,4.8,2.473,4.431,1,0.102,-1
全明星,3,31,6.9,4.518,2.974,1,0.102,1
三日月宗近,5,20,6.4,2.864,3.066,1,0.102,-1
沙发,2,28,5.9,4.111,3.638,1,0.102,0
山中老人,4,20,6.2,2.326,2.02,1,0.102,-1
视频,2,23,8.1,2.941,3.088,1,0.102,1
是谁,2,20,4.5,3.239,3.504,1,0.102,-1
是什么,3,18,4.2,2.616,3.837,1,0.102,-1
他不配,3,20,5.3,3.646,3.784,1,0.102,1
头发,2,28,4.9,3.736,3.995,1,0.102,0
突然,2,90,6.5,5.542,5.006,1,0.102,0
王哈桑,3,20,5.4,2.081,2.684,1,0.102,-1
膝盖,2,23,7.7,2.446,4.35,1,0.102,0
喜欢,2,37,6.6,3.188,3.065,1,0.102,0
相信,2,24,6.3,2.542,2.372,1,0.102,0
小智,2,41,6,4.195,4.211,1,0.102,-1
亚丝娜,3,20,5.8,3.066,3.102,1,0.102,-1
燕返,2,41,6.6,3.991,4.12,1,0.102,-1
一模,2,27,4.5,3.394,2.033,1,0.102,-1
一张,2,20,4.1,3.484,3.404,1,0.102,-1
游戏结束,4,38,8,4.342,4.303,1,0.102,1
有点,2,18,5.4,3.795,3.53,1,0.102,0
有用,2,20,5.3,2.071,3.784,1,0.102,0
在此,2,20,6.7,3.641,2.795,1,0.102,-1
渣渣辉,3,26,6.3,2.401,3.748,1,0.102,1
知道,2,27,6.3,3.124,3.927,1,0.102,0
左边,2,22,6.4,4.061,2.679,1,0.102,0
ed,2,16,4.2,2.602,3.625,1,0.101,-1
tm,2,66,4.9,3.243,5.164,1,0.101,1
必须三连,4,22,5.8,4.187,4.152,1,0.101,1
不知道,3,24,4,2.216,2.581,1,0.101,-1
不住,2,23,4.9,3.101,2.432,1,0.101,0
电音,2,31,5.4,4.102,3.291,1,0.101,-1
飞机,2,22,5,3.698,2.197,1,0.101,0
黑嫖客,3,15,5.7,3.323,2.74,1,0.101,-1
回来吃电脑,5,22,5,2.404,2.322,1,0.101,-1
回忆,2,32,5.6,3.503,3.134,1,0.101,0
毁灭菇,3,31,5.9,3.509,4.115,1,0.101,-1
鸡汤,2,27,6.5,2.41,4.106,1,0.101,-1
夹头发,3,16,5.8,2.772,3.149,1,0.101,-1
就是,2,33,4.5,3.005,3.703,1,0.101,0
就是,2,24,4.7,2.579,2.563,1,0.101,0
卡布奇诺,4,22,8,2.641,2.322,1,0.101,1
磕头,2,22,7.6,2.207,2.789,1,0.101,1
老师,2,71,6.3,2.543,5.371,1,0.101,0
乐队,2,22,5.4,3.35,4.187,1,0.101,0
没钱,2,27,4,3.88,2.841,1,0.101,-1
没有,2,18,4.9,3.414,4.17,1,0.101,0
魔鬼,2,22,5.1,3.698,3.789,1,0.101,0
漂亮,2,22,7.4,2.206,3.664,1,0.101,0
青春,2,31,8.1,2.781,4.156,1,0.101,0
时代,2,16,6.4,3.024,2.647,1,0.101,0
食用,2,22,7.2,2.552,2.273,1,0.101,0
说唱,2,15,5.8,2.463,3.457,1,0.101,-1
瞎了,2,25,4.1,2.256,3.235,1,0.101,-1
小时候,3,32,5.1,3.879,3.528,1,0.101,0
药水,2,66,7.5,4.494,2.794,1,0.101,0
要素过多,4,22,7.4,2.841,2.278,1,0.101,1
一点,2,21,4.6,3.463,2.682,1,0.101,0
一定,2,19,4.9,3.471,2.249,1,0.101,0
一天,2,19,4.6,2.746,2.374,1,0.101,0
音乐,2,16,5.7,3.328,3.875,1,0.101,0
有备而来,4,16,4.5,3.25,3.75,1,0.101,-1
原片,2,16,4.6,3.453,3.875,1,0.101,-1
怎么,2,22,6.7,3.971,3.914,1,0.101,0
这个,2,19,4.3,3.787,3.827,1,0.101,0
这么,2,37,4.3,4.304,3.358,1,0.101,0
真的哭了,4,22,4.4,3.049,3.477,1,0.101,-1
知道,2,36,6.9,2.833,4.142,1,0.101,0
an,2,33,4,2.412,2.477,1,0.1,-1
up,2,67,5.3,4.865,2.937,1,0.1,1
奥巴马,3,22,7.1,3.043,3.334,1,0.1,1
不错,2,26,5.1,3.273,4.258,1,0.1,0
不要,2,21,4,2.584,2.62,1,0.1,0
哒哒,2,18,6.3,2.585,2.585,1,0.1,-1
大佬,2,21,7.2,3.785,3.076,1,0.1,1
弹幕,2,20,6,4.084,4.084,1,0.1,1
弹幕,2,86,7.1,4.775,4.88,1,0.1,1
电竞,2,27,7.7,4.103,3.986,1,0.1,1
段友,2,17,7.1,3.499,3.852,1,0.1,-1
翻唱,2,26,7.1,2.096,2.38,1,0.1,1
乖乖站好,4,21,5.9,3.559,3.361,1,0.1,1
胡帕,2,40,6.7,4.591,4.546,1,0.1,-1
惊奇队长,4,65,7,4.745,4.744,1,0.1,-1
看到,2,22,4.1,3.629,3.231,1,0.1,0
空降,2,362,5.7,6.639,5.338,1,0.1,1
拉斐尔,3,57,5.1,4.019,4.648,1,0.1,-1
雷军,2,21,7.1,3.744,3.844,1,0.1,1
两开花,3,22,5,3.293,3.88,1,0.1,1
卢来神掌,4,145,4.9,4.372,3.831,1,0.1,1
妙啊妙啊,4,34,4.1,4.595,3.993,1,0.1,-1
魔鬼,2,22,5.1,3.356,4.152,1,0.1,0
哪里,2,22,6.8,2.275,2.645,1,0.1,0
你吃了吗,4,88,4.5,4.834,4.99,1,0.1,-1
你是魔鬼吗,5,48,4.6,2.758,4.628,1,0.1,-1
女朋友,3,22,4,3.482,4.152,1,0.1,-1
女少口阿,4,21,8.1,3.423,4.202,1,0.1,1
品如,2,26,7.1,3.825,3.654,1,0.1,1
其实,2,27,6.1,3.856,4.088,1,0.1,0
前面,2,22,6,3.88,2.896,1,0.1,0
然后,2,23,4.8,4.023,4.176,1,0.1,0
蛇草水,3,89,6.6,2.726,5.283,1,0.1,-1
身体,2,23,5.1,3.219,3.109,1,0.1,0
四重,2,22,6.7,2.423,2.281,1,0.1,-1
头盔,2,34,5.3,3.781,4.653,1,0.1,-1
突然,2,26,7.3,4.547,3.19,1,0.1,0
王之财宝,4,25,5.2,4.183,4.374,1,0.1,-1
肖战粉丝,4,23,4.9,3.812,4.143,1,0.1,-1
一次,2,21,5.4,3.368,3.88,1,0.1,-1
原版,2,22,7.5,3.259,3.72,1,0.1,1
这段,2,21,6.3,3.654,4.202,1,0.1,-1
真的好听,4,21,5.6,3.171,3.69,1,0.1,-1
真好听,3,21,4.1,3.821,3.821,1,0.1,-1
正片开始,4,25,5.5,3.559,4.214,1,0.1,1
住手,2,57,6.4,4.227,3.776,1,0.1,-1
字幕,2,21,6.4,3.423,3.237,1,0.1,1
阻冲之,3,85,6.3,5.196,4.916,1,0.1,1
1,2,19,4.1,2.353,2.437,1,0.099,-1
66,2,20,5.7,3.122,2.522,1,0.099,1
100,3,17,5.7,3.382,3.617,1,0.099,-1
tm,2,16,6.5,2.35,3.5,1,0.099,1
不会缺席,4,24,5.9,2.213,4.387,1,0.099,1
超级慈善,4,32,5.3,2.647,2.647,1,0.099,1
初音公主,4,29,4.1,3.04,2.27,1,0.099,-1
打断,2,30,5.5,4.707,3.073,1,0.099,0
风不喵,3,18,6.8,2.642,2.948,1,0.099,-1
负债调音,4,16,4.9,3.703,2.772,1,0.099,1
高音哥,3,23,4.1,4.143,3.932,1,0.099,1
鸽子,2,25,6,3.699,2.22,1,0.099,0
瓜瓜,2,16,4.7,3.274,3.274,1,0.099,-1
火钳留名,4,18,4.8,2.948,2.948,1,0.099,1
蕉燥,2,24,4.8,4.002,3.105,1,0.099,-1
开口脆,3,17,5.7,2.814,3.287,1,0.099,1
鲁迅说,3,18,7.5,2.725,2.059,1,0.099,-1
路过,2,18,6.7,2.725,2.419,1,0.099,0
茂名,2,22,6.1,3.664,2.645,1,0.099,1
帽子,2,18,6,3.081,2.363,1,0.099,0
魔鬼,2,15,5.8,2.226,2.84,1,0.099,0
你币没了,4,25,4.2,3.125,3.054,1,0.099,-1
叛徒,2,18,9.5,2.059,2.059,1,0.099,0
埼玉,2,20,5.4,4.022,3.822,1,0.099,-1
起来,2,85,4.4,3.591,2.65,1,0.099,0
秋天,2,35,5.6,3.826,2.38,1,0.099,0
什么,2,26,6.1,2.96,3.24,1,0.099,0
神仙打架,4,24,4.9,4.105,4.304,1,0.099,1
双流,2,55,6.4,4.26,2.641,1,0.099,-1
死亡,2,23,6.2,4.35,2.73,1,0.099,0
天秀,2,17,5.2,2.94,3.499,1,0.099,-1
天秀,2,18,4.6,2.281,2.948,1,0.099,-1
我的亚索,4,18,4.3,2.642,2.281,1,0.099,-1
小哥回头,4,23,4.6,3.534,2.521,1,0.099,-1
笑死,2,23,4.9,4.176,2.935,1,0.099,1
氧化钙,3,30,8.7,2.217,4.323,1,0.099,1
一样,2,71,4.4,4.08,3.912,1,0.099,0
影分身,3,30,5,3.457,3.248,1,0.099,1
有生之年,4,30,6.1,4.507,4.19,1,0.099,1
原形毕露,4,30,6.6,4.415,4.257,1,0.099,1
战争热诚,4,18,7.9,3.17,3.17,1,0.099,-1
真男人,3,20,5.2,3.339,3.884,1,0.099,1
知道,2,18,8.3,2.725,2.948,1,0.099,0
诸葛,2,24,8.1,4.252,3.001,1,0.099,1
自己,2,25,4.7,2.983,3.038,1,0.099,0
10,2,27,4.2,3.376,2.707,1,0.098,-1
up,2,31,5.1,3.29,2.158,1,0.098,1
white,5,16,5.7,2.774,3,1,0.098,-1
不怕不怕,4,16,4.5,3.156,2.906,1,0.098,-1
不行了,3,22,4.3,3.131,2.856,1,0.098,-1
曹老板,3,26,6.2,4.258,3.84,1,0.098,1
打铁,2,22,5.9,3.061,3.72,1,0.098,-1
弹幕,2,29,7.1,3.453,3.435,1,0.098,1
弹幕,2,19,6.6,4.143,3.747,1,0.098,1
第一,2,25,4.3,3.364,3.909,1,0.098,0
感谢,2,22,6,3.841,3.168,1,0.098,0
哥布林,3,23,5.7,4.437,4.056,1,0.098,-1
隔音,2,22,7.3,3.152,2.182,1,0.098,-1
给修罗道歉,5,16,4.9,3.578,3.453,1,0.098,-1
工作,2,25,6.4,4.054,3.863,1,0.098,0
汉武大帝,4,26,4.1,4.056,4.162,1,0.098,-1
汉武帝刘彻,5,27,4.8,3.095,3.927,1,0.098,-1
红鸡,2,21,4.9,3.821,3.291,1,0.098,-1
火麒麟,3,23,4.1,4.35,3.845,1,0.098,-1
就是我归宿,5,30,6.3,2.374,2.278,1,0.098,-1
居然,2,17,7.3,3.528,3.007,1,0.098,0
开哥,2,17,4.5,4.087,3.735,1,0.098,-1
开门,2,24,7.1,3.855,2.376,1,0.098,0
口型对上了,5,87,4,4.99,3.993,1,0.098,-1
泪目,2,17,8.3,3.97,3.572,1,0.098,1
卢本伟,3,83,7.3,4.932,4.354,1,0.098,1
梅西,2,33,6.2,4.101,3.917,1,0.098,1
年级前十,4,26,4,3.306,4.008,1,0.098,-1
前方,2,32,5.7,4.512,2.414,1,0.098,0
前方高能,4,16,6.5,3.625,3.274,1,0.098,1
去见,2,29,5.5,2.496,2.336,1,0.098,-1
臊皮,2,19,6.5,3.406,3.787,1,0.098,-1
上瘾,2,26,5.4,3.613,3.873,1,0.098,1
什么,2,25,6.2,2.903,4.164,1,0.098,0
神仙,2,22,6.1,4.096,3.914,1,0.098,0
双押,2,18,4.8,3.948,3.239,1,0.098,1
天帝,2,16,5,3.25,3.281,1,0.098,-1
天秀,2,16,4.1,3.281,3.203,1,0.098,-1
无敌,2,17,6.1,3.455,2.696,1,0.098,1
吸鼠霸王,4,64,6.3,4.507,4.076,1,0.098,1
惜缘,2,25,6.7,4.244,2.449,1,0.098,1
仙人指路,4,72,7,5.135,5.444,1,0.098,1
现在,2,16,5.9,3.875,3.5,1,0.098,0
向日葵,3,30,4.9,3.103,3.089,1,0.098,-1
兄弟,2,21,7,3.345,3.63,1,0.098,0
一边,2,17,4.1,2.604,3.337,1,0.098,0
一遍,2,22,4.2,2.495,4.096,1,0.098,-1
已经,2,16,7.1,2.906,2.772,1,0.098,0
已经,2,16,7.3,2.781,3.875,1,0.098,0
椅子,2,26,6.4,3.931,2.127,1,0.098,0
永远有人,4,18,4.6,3.15,3.239,1,0.098,-1
遇到,2,27,5.9,3.332,2.513,1,0.098,0
原曲,2,16,7.1,2.781,2.225,1,0.098,1
运动员,3,18,4.8,3.948,3.795,1,0.098,0
真实,2,23,5.8,3.621,3.584,1,0.098,0
知道,2,31,7,2.196,2.478,1,0.098,0
tm,2,82,5.1,2.786,5.055,1,0.097,1
抱歉,2,24,6.6,2.497,4.054,1,0.097,0
厨狂喜,3,21,7.8,2.452,4.202,1,0.097,1
大家,2,21,4.4,3.975,2.908,1,0.097,0
弹幕大佬,4,18,4.3,2.056,3.614,1,0.097,-1
第一,2,18,5.1,3.414,3.503,1,0.097,0
封面,2,25,6.6,3.673,3.124,1,0.097,0
疯狂,2,21,7.5,4.392,2.885,1,0.097,0
感情,2,19,4.3,3.176,3.471,1,0.097,0
搞基弹幕,4,17,4.3,3.852,3.808,1,0.097,-1
灌篮,2,34,6.9,4.147,2.027,1,0.097,-1
薅你毛,3,18,7.5,3.906,3.53,1,0.097,1
好像,2,24,4.1,2.52,2.551,1,0.097,0
狠人,2,17,4.9,2.087,3.057,1,0.097,-1
镜像,2,21,8,2.885,3.975,1,0.097,1
辣鸡,2,17,7.2,2.292,2.676,1,0.097,-1
厉害厉害,4,23,6.6,3.588,4.023,1,0.097,1
没有我诸葛,5,21,6,3.268,2.089,1,0.097,-1
秒啊,2,17,4.3,3.125,3.499,1,0.097,-1
奶奶,2,18,6.5,2.969,3.948,1,0.097,0
牛批,2,17,5.6,3.852,3.617,1,0.097,1
弃暗投明,4,63,6.2,4.256,4.669,1,0.097,-1
群魔乱舞,4,21,8.3,4.202,4.107,1,0.097,1
人民,2,34,4.7,3.472,2.854,1,0.097,0
如果,2,29,6.8,4.349,3.935,1,0.097,0
三连,2,19,6.4,4.037,3.747,1,0.097,1
上香,2,22,6.2,3.55,2.273,1,0.097,1
是个人才,4,21,4.2,3.268,3.463,1,0.097,-1
手机震动,4,21,5.2,3.618,3.916,1,0.097,-1
肃然起敬,4,21,7.8,2.965,3.499,1,0.097,-1
唢呐一响,4,21,7.5,3.975,3.154,1,0.097,-1
提前,2,35,5.8,3.333,2.62,1,0.097,0
填词,2,36,7.8,3.968,4.739,1,0.097,1
完美,2,17,4.1,3.97,3.69,1,0.097,0
西北老汉,4,18,7.3,3.461,3.461,1,0.097,-1
喜欢,2,26,6.4,3.979,3.109,1,0.097,0
系列,2,19,8.3,3.537,3.787,1,0.097,0
系列,2,42,6.4,2.074,5.041,1,0.097,0
下一位,3,35,6.6,2.749,4.079,1,0.097,-1
亚军,2,26,6.2,2.929,4.316,1,0.097,-1
已经,2,43,7.5,3.959,3.76,1,0.097,0
英文字母,4,17,5.1,3.97,3.735,1,0.097,-1
有点,2,35,4.2,4.515,4.089,1,0.097,0
再来亿遍,4,63,7.5,3.514,4.397,1,0.097,1
怎么,2,27,5.1,4.106,4.029,1,0.097,0
知道,2,21,7,2.284,3.266,1,0.097,0
知道,2,21,6.9,2.625,3.363,1,0.097,0
最后,2,35,6.5,4.501,2.287,1,0.097,0
0,3,17,4,2.174,2.778,1,0.096,-1
18,2,19,4.7,2.774,3.471,1,0.096,-1
15倍速,4,46,4.2,4.167,4.377,1,0.096,-1
b叔,2,19,5.7,2.858,3.011,1,0.096,1
nike,4,66,5.8,5.342,4.666,1,0.096,-1
saber,5,24,4.8,3.516,4.418,1,0.096,1
up,2,19,5.1,3.998,2.898,1,0.096,1
阿斯玛,3,29,5.5,4.418,4.556,1,0.096,-1
半个时辰,4,66,7.2,4.699,5.097,1,0.096,-1
半人马,3,19,7.2,2.391,2.391,1,0.096,-1
抱走,2,19,7.7,3.998,3.932,1,0.096,1
倍速,2,19,8.8,2.36,3.892,1,0.096,1
蔡徐坤,3,19,5.7,3.722,3.682,1,0.096,1
处女,2,24,4.6,4.168,3.07,1,0.096,-1
大佬,2,19,4.4,2.391,3.932,1,0.096,1
大伟,2,19,4.4,3.221,2.793,1,0.096,-1
弹幕,2,20,7.2,3.784,3.541,1,0.096,1
第一,2,16,4.3,3.453,3.625,1,0.096,0
调音,2,16,7.4,3.125,3.328,1,0.096,1
懂王,2,16,7,3.406,3.453,1,0.096,-1
对子学父,4,24,5,4.085,2.829,1,0.096,-1
二周年,3,19,5.9,3.321,3.216,1,0.096,-1
发函,2,25,4.9,3.909,2.22,1,0.096,-1
粉丝,2,22,8.1,3.477,3.914,1,0.096,1
复明,2,19,5,3.497,3.471,1,0.096,-1
感谢up,4,19,5.9,3.471,2.458,1,0.096,-1
歌词,2,25,5,3.459,4.324,1,0.096,0
歌词,2,23,6.5,4.143,3.882,1,0.096,0
鬼畜,2,24,7.1,4.22,3.97,1,0.096,1
鬼泣,2,25,6.3,4.324,3.157,1,0.096,1
鬼切茨木,4,22,4.9,3.789,3.568,1,0.096,-1
毫无违和感,5,20,6.5,3.139,3.722,1,0.096,1
好好毒树,4,20,5.1,3.441,3.846,1,0.096,-1
好美,2,19,4.6,3.787,3.176,1,0.096,-1
好评,2,21,4.7,3.649,3.975,1,0.096,0
好评,2,21,5.6,3.423,3.559,1,0.096,0
黑白无常,4,19,5.8,3.221,3.432,1,0.096,-1
厚颜无耻,4,20,7.5,3.139,3.002,1,0.096,1
化学,2,18,6.1,2.948,2.725,1,0.096,0
机动车,3,25,7.2,3.749,3.974,1,0.096,-1
加特林,3,26,7,4.287,4.393,1,0.096,-1
掘地武士,4,46,5.7,4.768,5.306,1,0.096,-1
开哥,2,29,4.8,4.349,4.487,1,0.096,-1
开幕雷击,4,19,5.7,3.326,3.616,1,0.096,1
可爱,2,15,5.5,2.174,2.923,1,0.096,0
可惜,2,19,7,3.787,2.289,1,0.096,0
可以,2,21,6.2,3.649,4.011,1,0.096,0
口水,2,23,6,2.492,2.194,1,0.096,-1
快乐,2,15,7.2,2.239,3.457,1,0.096,0
雷电,2,19,6,2.372,2.147,1,0.096,1
厘米,2,23,7.6,2.228,3.283,1,0.096,0
两秒,2,24,6.8,4.335,2.838,1,0.096,-1
卢本伟广场,5,21,4.8,2.272,2.006,1,0.096,1
落地,2,29,6.4,3.132,4.53,1,0.096,0
盲僧,2,24,7,4.418,3.772,1,0.096,-1
妙不可言,4,23,5.1,4.437,4.437,1,0.096,1
明星,2,21,7.5,2.748,4.202,1,0.096,0
姆q三段,4,24,5.6,3.168,4.335,1,0.096,-1
那么,2,19,4.8,3.471,3.281,1,0.096,0
牛逼,2,19,7.8,3.787,4.037,1,0.096,1
其实,2,22,5.2,4.278,3.914,1,0.096,0
强大,2,25,4.4,2.672,3.863,1,0.096,0
去抽,2,19,4.2,2.88,2.774,1,0.096,-1
群星bgm,5,26,5.7,4.441,4.547,1,0.096,-1
上头,2,26,5.5,3.792,3.637,1,0.096,0
什么时候,4,21,7.4,3.01,2.331,1,0.096,-1
神仙打架,4,29,6,4.72,4.556,1,0.096,1
生物,2,18,6.8,2.948,2.059,1,0.096,0
十年寿命,4,19,6.3,3.827,2.776,1,0.096,-1
挺好看,3,19,5.7,2.603,2.14,1,0.096,-1
同人,2,19,6,2.14,2.391,1,0.096,-1
万由里,3,19,7.7,3.321,2.431,1,0.096,-1
下去,2,19,5,2.88,2.035,1,0.096,0
现在,2,19,6.9,3.532,4.037,1,0.096,0
小姐姐,3,19,5.2,3.787,2.971,1,0.096,1
小朋友,3,15,5.9,3,3.59,1,0.096,0
小时前,3,29,5.1,2.902,4.237,1,0.096,-1
秀芹,2,26,6.5,4.47,4.47,1,0.096,1
需要,2,25,5.4,3.364,4.164,1,0.096,0
亚瑟王,3,19,5,2.245,3.511,1,0.096,-1
应该,2,24,7,3.304,2.143,1,0.096,0
英文翻译,4,19,5.1,3.108,4.143,1,0.096,-1
玉藻前鬼切,5,20,4.9,2.802,3.141,1,0.096,-1
月经杯,3,21,6.2,3.649,2.354,1,0.096,-1
战术,2,23,6.7,4.263,2.218,1,0.096,0
这首歌,3,19,7.1,3.722,3.366,1,0.096,1
真的想你了,5,21,4.3,2.82,3.04,1,0.096,-1
朱雀,2,19,8.2,2.524,2.76,1,0.096,-1
住手,2,21,5.7,3.463,3.237,1,0.096,-1
祝我抽到,4,19,5.7,3.216,4.143,1,0.096,-1
紫色,2,20,4.4,3.146,3.922,1,0.096,0
b站,2,23,6.5,4.263,3.915,1,0.095,1
ia,2,27,5.1,2.72,2.475,1,0.095,-1
