P(topic 1),P(topic 2),P(topic 3),P(topic 4),P(topic 5)
0.01785974038219848,0.9285610748980894,0.01785974103159857,0.017859741012807576,0.01785970267530587
0.014475242366925791,0.9420990383870954,0.014475251896944765,0.014475238309306792,0.014475229039727231
0.014737290024139128,0.9410508780040997,0.014737280568284132,0.014737277787990472,0.01473727361548664
0.02502948940329435,0.8998820320217454,0.02502955150450899,0.02502949666791829,0.025029430402533078
0.015048516104985326,0.9398059467260726,0.015048525749704752,0.015048518524823282,0.015048492894414057
0.025629909033889706,0.8974804045655784,0.02562989875772374,0.0256299085940269,0.02562987904878125
0.01730987924135788,0.9307605062585483,0.017309883992074386,0.017309868885654205,0.01730986162236525
0.010896558631321726,0.9564138335171752,0.010896550020764948,0.01089653478391843,0.010896523046819684
0.016128015346394072,0.9354879768933653,0.01612801514501438,0.016127998033174436,0.016127994582051865
0.027743991010824285,0.8890242628622446,0.02774394252480064,0.027743925387642115,0.027743878214488295
0.016539014423643753,0.9338439462478378,0.016539027833413576,0.016539014267120834,0.016538997227984138
0.018590962541374545,0.925636212293932,0.018590945898730477,0.01859094394104409,0.01859093532491887
0.021595984548990827,0.9136160850483007,0.021595979949129842,0.021595977111972524,0.021595973341606105
0.018590962541374545,0.925636212293932,0.018590945898730477,0.01859094394104409,0.01859093532491887
0.021595984548990827,0.9136160850483007,0.021595979949129842,0.021595977111972524,0.021595973341606105
0.017454855863601678,0.9301805570469333,0.017454870167374913,0.017454864596778173,0.017454852325312062
0.020200122671915552,0.9191995708475514,0.020200135933867217,0.02020010726762147,0.020200063279044347
0.012915269773387923,0.9483390649971208,0.012915269966748487,0.012915223600004886,0.012915171662737875
0.022817569024290316,0.9087297416113626,0.022817563297634947,0.022817569550937195,0.02281755651577498
0.014053528404594612,0.9437859337597394,0.014053520881212877,0.014053515963089744,0.01405350099136335
0.017436441055606284,0.9302543577670649,0.017436425612794532,0.017436411964042397,0.01743636360049173
0.019191478673834163,0.9232343011719878,0.019191430535119312,0.019191412740934288,0.01919137687812464
0.021002100703479045,0.9159915872475339,0.021002121315736595,0.021002098807567485,0.021002091925683135
0.014576313998008397,0.9416947651050127,0.014576313571951681,0.014576301521740869,0.014576305803286222
0.017684266453064527,0.9292629198577251,0.017684312695017978,0.017684285508267044,0.017684215485925282
0.020350567508068254,0.9185977651864103,0.020350562046182553,0.020350556628414267,0.020350548630924475
0.012113667946947803,0.951545417535619,0.01211365085925458,0.012113650827823669,0.01211361283035506
0.019261603073519974,0.9229536275141748,0.01926160233997021,0.01926159144641346,0.019261575625921706
0.01228463477188931,0.9508615022022278,0.012284637234336492,0.012284632553659651,0.012284593237886858
0.021020558893693468,0.9159178375240117,0.0210205486919212,0.02102053679943757,0.021020518090936295
0.01735825871877202,0.9305669903381593,0.017358259815025603,0.01735825679059993,0.01735823433744328
0.019123751961235766,0.923505096086813,0.019123734759075466,0.01912373555480062,0.01912368163807506
0.01766415397197084,0.9293434272012101,0.017664159829338916,0.017664141362398404,0.017664117635081772
0.013318585933889925,0.9467256875716054,0.013318593866312137,0.013318580812407423,0.013318551815785305
0.024223697892736477,0.9031052271139707,0.024223697703855775,0.02422369449416804,0.024223682795268955
0.01433722092926568,0.9426511790448423,0.014337229268044397,0.014337209422406884,0.014337161335440737
0.02363912327212758,0.9054434996603595,0.023639128911641417,0.023639124556288874,0.023639123599582746
0.015104956280463967,0.9395802281574371,0.015104976626234824,0.01510496069997888,0.01510487823588506
0.015640287959706376,0.9374388727680071,0.015640287930525472,0.015640282507306424,0.01564026883445467
0.015438042553363255,0.9382478575516459,0.015438053530951476,0.015438037721728635,0.015438008642310593
0.012323134159968581,0.9507075211086236,0.012323142713324185,0.012323116504083964,0.012323085513999734
0.015384355800527999,0.9384621300731524,0.01538435208682926,0.01538486399152567,0.015384298047964602
0.013128287649008849,0.9474869652276237,0.013128278939182165,0.013128269224209631,0.013128198959975764
0.017565518938297085,0.9297380809805583,0.01756550761035075,0.01756547539965651,0.01756541707113719
0.012617093279906217,0.949531685826135,0.012617091565200477,0.01261708080977122,0.012617048518987182
0.012718089211773146,0.9491276670799146,0.012718084320221612,0.012718086856212195,0.012718072531878363
0.018016414119884045,0.9279343946622336,0.018016413998402044,0.01801638877533049,0.018016388444149895
0.022784114225090742,0.9088636532030272,0.022784094549281948,0.022784088302252273,0.022784049720347796
0.01154258023480999,0.9538297029303467,0.011542590436141547,0.011542572465745669,0.011542553932955819
0.018971546396109575,0.9241134887668013,0.018971524284326788,0.018971552509133485,0.018971888043628798
0.014220121083550894,0.9431195372406411,0.014220121407334856,0.014220114224855154,0.014220106043618019
0.02048112356557906,0.9180755316114231,0.020481120844636127,0.02048111309795966,0.020481110880402057
0.02259315914833824,0.9096274202696993,0.022593161945810805,0.0225931383129806,0.02259312032317102
0.021999655392364075,0.9120014151903197,0.02199964243280386,0.02199966312030644,0.0219996238642056
0.013148928535968819,0.9474043149418998,0.013148935395870717,0.013148917949442685,0.013148903176817965
0.026510541584929784,0.8939578299984899,0.02651056485396609,0.026510560865865337,0.02651050269674887
0.026242875538643025,0.8950284981836314,0.02624287916590882,0.026242873086375712,0.026242874025441124
0.01698708317762317,0.9320517040305294,0.016987085532403672,0.0169870788450935,0.016987048414350267
0.0163496882561394,0.9346012930290969,0.016349695187792366,0.0163496780623708,0.016349645464600514
0.01639354799153426,0.9344258810398103,0.01639353556624962,0.01639353704912712,0.016393498353278704
0.018532823484267463,0.9258687145207521,0.018532842776460202,0.018532811713380146,0.01853280750514002
0.017286611056234708,0.9308535829958986,0.017286625734129184,0.01728660156163356,0.017286578652103934
0.026918930958938058,0.8923243635209166,0.02691895286194728,0.026918909568962597,0.026918843089235464
0.010863539712174831,0.9565458969694315,0.010863536056407542,0.010863522628635483,0.01086350463335067
0.03252013383950498,0.8699194248143227,0.03252017440656049,0.032520146943403,0.032520119996208914
0.02284288919139475,0.9086285226871624,0.02284287435160642,0.022842883274899903,0.022842830494936486
0.026129878580785332,0.8954804955347914,0.026129884485577057,0.026129870662986797,0.02612987073585944
0.020386108554212475,0.918455634492874,0.0203860970946704,0.020386079840013133,0.02038608001822996
0.017583553883382362,0.9296658681086805,0.01758352888259854,0.01758354155602979,0.017583507569308852
0.02121676901250907,0.9151328804693741,0.021216793611248005,0.02121678413076321,0.021216772776105494
0.011673433183491504,0.953305887274338,0.011673427164620902,0.011673855702032014,0.011673396675517898
0.016459218387887175,0.9341632572093542,0.016459212653922365,0.01645917682302246,0.016459134925813697
0.02106186414845084,0.915752565800901,0.021061875976605797,0.021061859290048297,0.021061834783993934
0.01214600138948594,0.9514159606123097,0.01214599746203736,0.012145982024544455,0.012146058511622246
0.01246241942297574,0.9501503709282594,0.012462424754720406,0.01246240688052,0.012462378013524412
0.012135134711143521,0.9514594273996462,0.012135130784829225,0.012135115405653547,0.012135191698727427
0.01367875038348398,0.945284442105108,0.013678760535969503,0.013678749682486642,0.013679297292951973
0.015070470285517253,0.9397183965104149,0.01507046438545306,0.0150704136509614,0.01507025516765352
0.02291797061144156,0.9083281675088001,0.022917964635859885,0.022917947913490822,0.02291794933040771
0.027561003643167513,0.889756118844348,0.027560973557763834,0.027560963779478642,0.027560940175241886
0.015250516537972885,0.9389980339409606,0.0152505249092366,0.015250500656096974,0.015250423955732983
0.01223944755181207,0.951042099282529,0.01223943876093783,0.01223951774826388,0.01223949665645706
0.015687676862031884,0.9372493211323663,0.015687673221276642,0.015687674802075308,0.015687653982249892
0.022584597415296503,0.9096615577423721,0.022584603855821523,0.0225846010988394,0.022584639887670694
0.02452136590961306,0.9019146076257383,0.024521357399832983,0.024521363723811127,0.024521305341004537
0.02859694378734905,0.8856122184722659,0.028596951775065885,0.028596944763645195,0.0285969412016739
0.011233799065898518,0.9550649354316588,0.01123379212416055,0.011233767523624663,0.011233705854657142
0.017912210982796377,0.9283511545326258,0.017912229466078275,0.017912206147314005,0.017912198871185513
0.011844363281799273,0.9526224270116771,0.011844358617179224,0.01184432973064396,0.011844521358700238
0.015459823191330274,0.9381607365788149,0.015459822001490736,0.015459812471292191,0.015459805757072025
0.010583572170430777,0.9576657354677032,0.010583572494356692,0.01058356737713315,0.010583552490376172
0.010483629774247594,0.9580655016395839,0.010483633258836117,0.010483624065589203,0.010483611261743004
0.012106521735453494,0.9515739741010113,0.012106515110205338,0.012106507062618108,0.012106481990711924
0.02706942376569186,0.8917223192330642,0.027069428090958938,0.027069425686656788,0.027069403223628174
0.01765483405738249,0.9293807246739565,0.01765482649630611,0.01765481308874718,0.017654801683607585
0.016072175504659957,0.9357113155561454,0.016072176382072586,0.01607217530233968,0.016072157254782393
0.011859000167981781,0.9525640268682191,0.011859013316793794,0.011858981451574026,0.011858978195431172
0.018735821725913128,0.9250567453852678,0.018735825688910045,0.018735824504542878,0.01873578269536625
0.012427227442357568,0.950291116620906,0.01242724627011415,0.012427217814891381,0.012427191851730758
0.012901890305781856,0.9483924774076775,0.012901897196642857,0.01290188083303056,0.01290185425686738
0.023425697907413296,0.9062973147778337,0.023425696648313777,0.023425662695489652,0.023425627970949398
0.02863314993383492,0.8854673615638563,0.028633166695692568,0.02863315464945552,0.02863316715716082
0.02514711900109915,0.899411526457604,0.025147141870729143,0.02514710254934533,0.025147110121222345
0.0176738627203223,0.9293045501351231,0.01767387863114441,0.01767386111460063,0.017673847398809346
0.018543483033842893,0.9258261120526817,0.018543487438061685,0.018543472773407378,0.01854344470200622
0.019772110840167716,0.9209116279740638,0.01977211487653472,0.0197721038513544,0.019772042457879495
0.015853079589200656,0.9365868964504201,0.01585310427796876,0.0158530894339579,0.01585383024845263
0.017816203174548056,0.9287352350523966,0.017816217784555,0.017816188795130816,0.017816155193369647
0.018543483033842893,0.9258261120526817,0.018543487438061685,0.018543472773407378,0.01854344470200622
0.01766119567482787,0.9293552637772957,0.01766120959468479,0.01766117884038044,0.017661152112811305
0.01891818870209228,0.924327248633205,0.018918194534874505,0.01891818965302084,0.018918178476807296
0.018569220218075555,0.9257232148171229,0.01856920532568226,0.018569190046987635,0.01856916959213154
0.0165551802919747,0.9337793013171524,0.016555183771776477,0.016555173167327422,0.016555161451768996
0.01886282108473142,0.9245487373280522,0.018862822985026083,0.018862833516403315,0.018862785085786978
0.014818408332750773,0.9407263753587645,0.01481841642015046,0.014818417322068064,0.014818382566266332
0.015491160977447243,0.9380354004453022,0.01549115625345141,0.015491149198557154,0.015491133125242083
0.011564968729639106,0.9537401716609718,0.01156496791142195,0.011564957393338739,0.011564934304628434
0.01467904601495815,0.941283887003775,0.014679048014010706,0.0146790299934561,0.01467898897380001
0.015491160977447243,0.9380354004453022,0.01549115625345141,0.015491149198557154,0.015491133125242083
0.022266036777694904,0.9109358168689553,0.02226603921089706,0.022266084192367072,0.022266022950085573
0.01378633519528762,0.9448546800540053,0.013786335603851911,0.013786332165630851,0.013786316981224397
0.014745391110421266,0.9410185230772982,0.014745382925543553,0.014745359602589755,0.014745343284147233
0.01712487555719527,0.9314995907248426,0.01712487181783158,0.01712580273934033,0.017124859160790356
0.01378633519528762,0.9448546800540053,0.013786335603851911,0.013786332165630851,0.013786316981224397
0.020453168869714926,0.9181874239484136,0.02045315393384272,0.020453133987382827,0.020453119260645747
0.011609952939789342,0.9535602264831494,0.011609955044264838,0.011609936483301725,0.011609929049494596
0.01903377610103653,0.9238649209369448,0.019033776019136892,0.019033764202810298,0.01903376274007156
0.011609952939789342,0.9535602264831494,0.011609955044264838,0.011609936483301725,0.011609929049494596
0.01903377610103653,0.9238649209369448,0.019033776019136892,0.019033764202810298,0.01903376274007156
0.01431163925974366,0.9427535284656823,0.014311645555925291,0.014311602399445315,0.014311584319203426
0.012663861554648013,0.9493446106744695,0.012663866937545126,0.012663848632013041,0.01266381220132426
0.018405155145188437,0.9263794502420046,0.018405142173492015,0.01840513977830032,0.01840511266101448
0.013847639894903925,0.9446094954168072,0.01384762858639661,0.013847627732505936,0.01384760836938635
0.039166642801567744,0.8433333765061146,0.03916664351901346,0.03916670700804567,0.03916663016525855
0.010617819351863365,0.9575288899856901,0.01061780788294799,0.010617806200932048,0.010617676578566337
0.01441985869431747,0.9423205653173764,0.0144198685895946,0.014419848576020198,0.01441985882269134
0.009102958769157348,0.9635881681538532,0.009102960882586487,0.00910295412607839,0.00910295806832452
0.024230272619435254,0.9030789236705898,0.024230279514614556,0.024230280252896152,0.024230243942464053
0.02016184929386847,0.9193526990056432,0.020161835264813216,0.020161815707621638,0.020161800728053313
0.019519526403337262,0.9219219981705538,0.0195195326052613,0.019519485044346033,0.019519457776501693
0.014221901421364766,0.9431124054684241,0.014221908009543968,0.014221919073896179,0.01422186602677105
0.0190486323800804,0.9238054879763908,0.01904863615529249,0.019048624349153886,0.019048619139082297
0.017843877603638234,0.9286245291640695,0.017843879434462834,0.017843866231929913,0.0178438475658996
0.012458451643713495,0.9501662224818899,0.012458457868557558,0.012458440381132545,0.012458427624706482
0.012866742690362738,0.9485323603042707,0.012866760866720353,0.012866729980495244,0.012867406158151034
0.02518795586244219,0.899248191586009,0.02518796671938032,0.025187963344858715,0.025187922487309885
0.01176623083916536,0.952935140818505,0.01176622072971851,0.01176621801196634,0.011766189600644716
0.013515350861329831,0.945938668296759,0.013515356651942803,0.01351534686638145,0.013515277323586943
0.02063362260918895,0.9174654989677581,0.020633632099505906,0.020633627979566298,0.02063361834398075
0.012576753119694459,0.949693001884006,0.01257675173747545,0.012576741676511216,0.012576751582312876
0.012596790318895688,0.9496128530204404,0.012596784924317823,0.01259677921942844,0.012596792516917601
0.020629641138185953,0.917481419470732,0.02062965280135582,0.020629647982837115,0.020629638606889066
0.023831745291193113,0.9046731159351584,0.023831738679129893,0.02383171588178894,0.023831684212729437
0.020958804076805494,0.9161648359370885,0.020958809084096815,0.020958788123287588,0.02095876277872161
0.014419199369725608,0.942323230678774,0.014419204497841866,0.014419199696232727,0.01441916575742578
0.014419199369725608,0.942323230678774,0.014419204497841866,0.014419199696232727,0.01441916575742578
0.020958804076805494,0.9161648359370885,0.020958809084096815,0.020958788123287588,0.02095876277872161
0.010586782708084469,0.9576528036740188,0.010586783782810619,0.01058687139376294,0.010586758441323292
0.02011314163607767,0.9195474620552394,0.020113138471156842,0.020113139818625458,0.020113118018900443
0.010586782708084469,0.9576528036740188,0.010586783782810619,0.01058687139376294,0.010586758441323292
0.02011314163607767,0.9195474620552394,0.020113138471156842,0.020113139818625458,0.020113118018900443
0.07509892699129786,0.6996042827244563,0.07509892265435632,0.07509890814464165,0.07509895948524785
0.01336357938419119,0.9465457629141943,0.013363568856529735,0.013363552338094017,0.01336353650699076
0.015418235111537188,0.9383271246441296,0.015418219816722582,0.015418225824596087,0.015418194603014423
0.022593932416438846,0.9096242658094201,0.02259397605812518,0.02259390903482556,0.022593916681190256
0.0207996022887377,0.9168017613825984,0.020799583859066807,0.02079956923920519,0.02079948323039191
0.026435372624038823,0.8942585234866591,0.026435383670039534,0.026435385489943303,0.02643533472931913
0.014405516159435479,0.942377962479092,0.014405511709236332,0.01440551023195583,0.01440549942028035
0.013059090256926587,0.94776258051139,0.013059091649668562,0.013059825243248347,0.01305941233876662
0.01820855617564516,0.927165783372646,0.018208562508455917,0.018208547608541164,0.01820855033471178
0.07338539601017612,0.7064585729059609,0.07338531295836635,0.07338536907158126,0.07338534905391529
0.016182880274963268,0.9352685226190344,0.016182886902166547,0.016182838396483917,0.016182871807352006
0.018091297073332978,0.927634819246909,0.01809130312738342,0.018091288941389873,0.018091291610984706
0.017249027024226857,0.9310039036098401,0.0172490271881913,0.01724902102812822,0.017249021149613332
0.014348422366861763,0.9426064144094783,0.014348417078551275,0.014348393258761903,0.014348352886346621
0.017204569426528028,0.9311817338476994,0.017204569575295085,0.017204563523438427,0.01720456362703901
0.02239834614429899,0.9104066959250504,0.022398358141317545,0.022398321444784663,0.022398278344548207
0.02044464809655079,0.9182213499489391,0.020444642852090644,0.020444641987275386,0.020444717115144184
0.013513307260225073,0.9459468105090656,0.013513308128545688,0.013513301021870209,0.013513273080293571
0.01178726054453925,0.9528509890714018,0.011787272546544408,0.011787257099162594,0.011787220738352129
0.011359723786316887,0.954560347037439,0.01135973347389169,0.01135969569292971,0.011360500009422762
0.014327269880751914,0.9426909815596721,0.014327285652879601,0.014327249058462424,0.014327213848233844
0.01178726054453925,0.9528509890714018,0.011787272546544408,0.011787257099162594,0.011787220738352129
0.02032517709621422,0.9186992349065229,0.02032517195192102,0.020325171085758955,0.020325244959582947
0.060071662154193,0.7597133231901078,0.06007167805369465,0.06007169314121188,0.060071643460792634
0.013920715131361774,0.9443171649253282,0.013920711558874454,0.013920711037619524,0.013920697346816047
0.013822876720480817,0.9447085180461258,0.013822873222648777,0.013822872710785911,0.013822859299958759
0.015320818116427881,0.9387167640128695,0.015320822072919611,0.015320820835353972,0.015320774962429019
0.016831377930280954,0.932674529309211,0.016831379146182525,0.016831362504555667,0.016831351109769688
0.017886622450496128,0.9284535115439058,0.01788663562999271,0.017886625235119143,0.017886605140486418
0.0146180680516053,0.9415278017575356,0.014618066401644902,0.014618060869953986,0.014618002919260303
0.014511206274152385,0.9419550089402654,0.014511202912194801,0.014511195985793764,0.01451138588759377
0.019388400833922917,0.9224464055587682,0.019388400645132947,0.01938840762365511,0.019388385338520723
0.011876635884254748,0.9524934865073674,0.01187663965636031,0.011876625402443995,0.011876612549573564
0.011876635884254748,0.9524934865073674,0.01187663965636031,0.011876625402443995,0.011876612549573564
0.018009471236463563,0.927962148550205,0.018009469138596836,0.01800946869008957,0.01800944238464508
0.019496702297828704,0.9220132240082476,0.01949669418140906,0.019496695848366264,0.019496683664148157
0.03154888596124537,0.8738047014245157,0.03154880074411993,0.03154881796933045,0.031548793900788415
0.023473787909502507,0.9061049227810211,0.023473766312795494,0.02347376455689499,0.02347375843978601
0.015031587271156941,0.939873695399542,0.015031594447003045,0.015031594162410756,0.015031528719887347
0.01992503407222265,0.9202999421562736,0.01992502189130503,0.019924994123834517,0.019925007756364133
0.016511431752722176,0.9339543616756724,0.01651142947569299,0.016511406992574314,0.016511370103337933
0.023272197081724247,0.9069112530508906,0.023272192383370006,0.023272181868877948,0.02327217561513723
0.012133278544403839,0.951466917226883,0.012133276276733744,0.012133271416813009,0.012133256535166509
0.02580426746201331,0.8967829410331826,0.025804295302451558,0.02580426551334394,0.025804230689008605
0.01949229030071723,0.9220303822890409,0.019492247247517712,0.019492883294313097,0.019492196868411193
0.01683214944406236,0.9326713870885404,0.016832162661461134,0.01683217805649937,0.016832122749436833
0.024591553617844094,0.9016338496083016,0.024591544312780742,0.02459153583878317,0.02459151662229035
0.01982231794967741,0.9207107538655126,0.01982231174108323,0.01982232042209732,0.019822296021629583
0.0206337269095079,0.9174651159839876,0.02063372122302807,0.02063372908622255,0.02063370679725388
0.017598391758790702,0.9296064389029338,0.017598392159774132,0.017598396744850926,0.017598380433650303
0.01392349401829049,0.9443060553690221,0.013923491308336302,0.013923474946557553,0.013923484357793467
0.014373415523220702,0.9425063618344482,0.014373423142788644,0.014373402868274729,0.014373396631267755
0.02320726622987032,0.9071711241762952,0.023207254061807046,0.023207179693843057,0.023207175838184355
0.0166967215029195,0.9332120578342854,0.016696730947223487,0.016696725906546955,0.01669776380902458
0.022475413158014188,0.9100983535792396,0.022475412860462087,0.022475415500890224,0.02247540490139384
0.010225200309116677,0.959099235798714,0.01022520473666517,0.010225197310276768,0.010225161845227286
0.020540687423755498,0.9178372760580261,0.020540682663211265,0.020540689759556564,0.020540664095450353
0.0875245684089623,0.6499017864782755,0.08752455715259738,0.08752458180403072,0.08752450615613412
0.015387842866925669,0.9384486913898211,0.01538784628352479,0.015387834012001172,0.015387785447727282
0.0156856922363564,0.9372572670049237,0.015685684983613123,0.015685694488303488,0.015685661286803185
0.011849949202454173,0.9526003502739883,0.011849958206729086,0.011849920805970937,0.011849821510857655
0.015840027456592028,0.9366399349020783,0.015840014732129294,0.01584002230367667,0.015840000605523707
0.014948250855241232,0.9402070269220224,0.014948258718890741,0.014948247005190566,0.01494821649865512
0.012192869403840801,0.9512285139646783,0.0121928703962,0.012192856601598648,0.012192889633682051
0.012113582994587013,0.9515457004143147,0.012113585960927393,0.012113577804763546,0.01211355282540745
0.013022892778208051,0.9479084024726101,0.013022891591286924,0.013022885708593526,0.013022927449301372
0.01881673148271574,0.9247330980438079,0.018816736284714246,0.0188167318574707,0.01881670233129161
0.0164038825312342,0.9343844658995007,0.016403891174798534,0.016403890030932657,0.01640387036353382
0.01198149899566077,0.9520740036672705,0.011981497407184653,0.011981485345475223,0.01198151458440898
0.012138418622161756,0.9514463582439717,0.012138421511901738,0.012138413399261899,0.012138388222702936
0.013022892778208051,0.9479084024726101,0.013022891591286924,0.013022885708593526,0.013022927449301372
0.010609281387503956,0.9575629386973573,0.010609285322497403,0.01060926479698619,0.01060922979565488
0.01067701570792674,0.9572919666072692,0.010677020025685383,0.010677009468273884,0.010676988190844646
0.010817398068328168,0.9567304352818816,0.01081739731963105,0.010817379412259066,0.010817389917900287
0.02087319938590344,0.9165072106020781,0.020873199845953646,0.020873199300390347,0.020873190865674518
0.011696590704129217,0.9532136945802233,0.011696588486072402,0.011696575647477562,0.011696550582097407
0.013921481223658475,0.9443140719334961,0.013921486876369476,0.013921474077568427,0.013921485888907523
0.010461151486097674,0.9581554407918341,0.010461137084589147,0.010461139452101881,0.010461131185377176
0.020414847538272007,0.9183406167385894,0.020414858427784066,0.0204148537610793,0.020414823534275324
0.009074757409875208,0.9637009967620797,0.00907475785805273,0.009074750103509308,0.009074737866483096
0.025264965694739083,0.8989401564860842,0.025265000140791687,0.025264962378107502,0.025264915300277517
0.03091888089341561,0.8763244762274078,0.0309188811347579,0.030918879061942725,0.03091888268247596
0.013019348825242933,0.9479226583940678,0.01301934890156559,0.01301935218867365,0.013019291690450088
0.014405817278947205,0.9423767221481049,0.014405842683265552,0.0144058315179309,0.014405786371751647
0.010973133075806699,0.9561075121722511,0.010973131959045793,0.010973131217295443,0.010973091575600774
0.008634732927289923,0.9654611142824808,0.008634724751362226,0.00863470683944735,0.008634721199419515
0.014392281734235353,0.9424310338518388,0.014392254431621284,0.014392244112242502,0.014392185870062106
0.01350258072737817,0.9459894289164569,0.013502579114692886,0.013502844338469532,0.013502566903002588
0.021521245743127745,0.9139150234129859,0.021521246452787104,0.021521246378297998,0.021521238012801324
0.015933076087942186,0.9362677713635779,0.015933072056588893,0.01593305206622714,0.015933028425664044
0.2,0.2,0.2,0.2,0.2
0.014169873625695164,0.9433205203312256,0.014169868223127073,0.014169867685803262,0.01416987013414875
0.016445765694954893,0.934217047926311,0.01644575800702013,0.01644573357720755,0.016445694794506433
0.02277626197443415,0.9088949834785993,0.022776260563307872,0.022776256184254412,0.02277623779940415
0.01712487555719527,0.9314995907248426,0.01712487181783158,0.01712580273934033,0.017124859160790356
0.02077460002003879,0.9169017391649584,0.0207745803306701,0.020774570975429573,0.02077450950890316
0.009892283979658077,0.9604309065227117,0.009892286656418472,0.009892274725516039,0.009892248115695747
0.01598079643475159,0.9360768716451617,0.015980798358182714,0.015980777369883754,0.0159807561920202
0.01157891242146875,0.953684376039623,0.011578922693745513,0.01157890310696941,0.011578885738193377
0.010304030214846275,0.9587839330882567,0.010304034568728476,0.010304011563272888,0.01030399056489574
0.00925558441767153,0.9629777619726501,0.009255573089019375,0.009255562945476352,0.009255517575182701
0.019803964594050406,0.9207842118430841,0.019803972147430907,0.019803918868697406,0.01980393254673713
0.024305557983364635,0.902777791814863,0.024305563201866193,0.02430555508860443,0.024305531911301907
0.01157891242146875,0.953684376039623,0.011578922693745513,0.01157890310696941,0.011578885738193377
0.01917967499400857,0.9232813378557904,0.019179683361492332,0.019179664632645393,0.019179639156063154
0.03610735275441174,0.8555705892813219,0.03610736049004928,0.036107355125237627,0.036107342348979325
0.01821245856843756,0.9271501752028717,0.018212468290281628,0.018212464738103732,0.018212433200305345
0.020620479466755205,0.9175181124097099,0.020620478230059434,0.02062047758383368,0.02062045230964168
0.01199131660350832,0.952034766123993,0.011991314899240551,0.011991307125964574,0.011991295247293476
0.01447261128236488,0.9421096011506557,0.014472615576263875,0.014472602145480674,0.014472569845234822
0.024839764012101334,0.9006409729895704,0.024839763922087473,0.02483976494446662,0.024839734131774274
0.014616369820972983,0.9415345285492962,0.014616382282061887,0.014616366687415405,0.014616352660253304
0.02510585317025463,0.899576648579823,0.025105859300694738,0.025105827777013232,0.02510581117221445
0.0232757203922546,0.9068971650207576,0.023275709704450944,0.023275712529497138,0.023275692353039626
0.10003999320354245,0.599840262684446,0.10003999552172718,0.10003985946441388,0.10003988912587063
0.01809488092590842,0.9276205352459277,0.018094873730078835,0.01809487632166452,0.01809483377642056
0.025834194506966245,0.8966632444507124,0.025834186834848654,0.02583418927731717,0.025834184930155553
0.010553377896974822,0.957786549525888,0.010553376645698723,0.010553360433940794,0.010553335497497386
0.010178831003551181,0.9592847319025383,0.010178826789492926,0.010178816196677739,0.010178794107739909
0.011605855338377529,0.9535765903978833,0.011605857830984608,0.011605829146501975,0.011605867286252658
0.01963822834267441,0.9214471404571534,0.01963823733926038,0.019638205607338054,0.01963818825357404
0.013177137157706744,0.9472914577740875,0.013177138532029297,0.013177135336478131,0.013177131199698289
0.013528551089749409,0.9458858024250261,0.01352855296284025,0.013528548511482646,0.013528545010901736
0.015202815227354697,0.9391887498741296,0.015202824189287764,0.015202824397514934,0.015202786311713042
0.012431203615540872,0.9502752170278451,0.0124312024451134,0.01243119308123683,0.012431183830263813
0.016079533613167232,0.9356818664487845,0.01607953948954553,0.016079533877313163,0.01607952657118972
0.021975442790750678,0.9120982490984959,0.021975468152300063,0.021975449644532845,0.021975390313920602
0.01329464509486074,0.9468214470935787,0.01329464347825055,0.013294639584260899,0.013294624749049048
0.019665861673990283,0.9213365778519127,0.01966586175193637,0.019665853760513285,0.019665844961647305
0.021048649119535127,0.9158054743591432,0.02104863703811166,0.02104863695395807,0.021048602529252076
0.01071979039050832,0.9571208644318495,0.01071979975797167,0.010719783231365174,0.010719762188305403
0.016033945277603028,0.9358642755707979,0.016033934195307364,0.016033929459353103,0.016033915496938462
0.01841569454830598,0.9263372808448519,0.01841568553715669,0.0184156727474894,0.018415666322195916
0.016264313543652164,0.9349425405661383,0.016264302055024847,0.016264306020701034,0.01626453781448363
0.013530195709291485,0.9458792623261615,0.01353019052918773,0.013530180932838065,0.013530170502521206
0.018288555637134954,0.926845780483524,0.018288570447818675,0.018288552047565652,0.018288541383956813
0.0221498687627472,0.9114006321223469,0.022149871561745454,0.022149833735087467,0.022149793818073055
0.01626161655199238,0.9349535803537339,0.01626161515317613,0.016261607741768422,0.016261580199329204
0.016800796737052988,0.9327968488878166,0.016800802318043675,0.016800779875503526,0.0168007721815833
0.024402959385667986,0.9023881949708398,0.024402943820661632,0.024402960517718307,0.024402941305112263
0.015188088528059527,0.9392476474536356,0.015188092660345168,0.015188088863662177,0.015188082494297424
0.014649948821773173,0.9414002327703184,0.014649958724423469,0.014649939096219207,0.014649920587265842
0.010767236789148144,0.9569310655336125,0.010767247848439099,0.010767227134633735,0.010767222694166472
0.02125638937761868,0.9149745264611938,0.021256372420442288,0.021256371221201612,0.021256340519543348
0.014054505076332617,0.9437810255992873,0.014054521025961223,0.0140545062837174,0.014055442014701523
0.02580130631359547,0.8967948170811122,0.02580129688838431,0.025801292167789838,0.025801287549118226
0.019603730607183328,0.921585114566969,0.019603738625587067,0.01960372019467393,0.019603696005586747
0.021968694525190475,0.9121252571451138,0.021968685031735418,0.021968677755857587,0.021968685542102913
0.00883900178395783,0.9646439888145172,0.008839000788639254,0.008838996561728908,0.008839012051156918
0.01592888394685412,0.9362845045327663,0.015928885913946676,0.01592887989918315,0.015928845707249648
